dispatch_location_name,fwa_name,distance,,
Ashland Ranger District,NR_MT_008FMU_Powder River              FWA_Sioux,102.1825156,,
Baker Airport-3U6,NR_MT_008FMU_Powder River              FWA_Sioux,4.942555283,,
Billings Interagency FC,NR_MT_008FMU_Powder River              FWA_Sioux,209.5766114,,
Broadus Airport-00F,NR_MT_008FMU_Powder River              FWA_Sioux,62.80832485,,
Camp Crook Fire Station,NR_MT_008FMU_Powder River              FWA_Sioux,7.696902991,,
Ekalaka,NR_MT_008FMU_Powder River              FWA_Sioux,18.6497587,,
Ekalaka Airport-97M,NR_MT_008FMU_Powder River              FWA_Sioux,18.34487792,,
Fort Howes Fire Station,NR_MT_008FMU_Powder River              FWA_Sioux,97.33567043,,
Jordan CMR,NR_MT_008FMU_Powder River              FWA_Sioux,128.9487596,,
Jordan Fire Station,NR_MT_008FMU_Powder River              FWA_Sioux,129.4641756,,
Medicine Lake NWR,NR_MT_008FMU_Powder River              FWA_Sioux,13.75498147,,
Miles City Air Base,NR_MT_008FMU_Powder River              FWA_Sioux,82.31603873,,
Miles City Interagency FC,NR_MT_008FMU_Powder River              FWA_Sioux,80.73250344,,
Miles City Smoke Jumper Spike,NR_MT_008FMU_Powder River              FWA_Sioux,82.31603873,,
Missoula SJ,NR_MT_008FMU_Powder River              FWA_Sioux,463.7879495,,
SDFO BLM Ground Base,NR_MT_008FMU_Powder River              FWA_Sioux,14.6996174,,
Sioux Ranger District,NR_MT_008FMU_Powder River              FWA_Sioux,7.701207013,,
West Yellowstone SJ,NR_MT_008FMU_Powder River              FWA_Sioux,340.659104,,
Ashland Ranger District,NR_MT_008FMU_Tongue River              FWA_Ashland,6.439304315,,
Billings Interagency FC,NR_MT_008FMU_Tongue River              FWA_Ashland,114.2122317,,
Bridger Fire Station,NR_MT_008FMU_Tongue River              FWA_Ashland,135.0545792,,
Broadus Airport-00F,NR_MT_008FMU_Tongue River              FWA_Ashland,33.14444041,,
Camp Crook Fire Station,NR_MT_008FMU_Tongue River              FWA_Ashland,103.5354529,,
Colstrip-M46,NR_MT_008FMU_Tongue River              FWA_Ashland,27.43652584,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_Ashland,70.40120226,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_Ashland,63.72305164,,
Ekalaka,NR_MT_008FMU_Tongue River              FWA_Ashland,76.59756784,,
Fort Howes Fire Station,NR_MT_008FMU_Tongue River              FWA_Ashland,1.095434385,,
Jordan CMR,NR_MT_008FMU_Tongue River              FWA_Ashland,36.18578255,,
Jordan Fire Station,NR_MT_008FMU_Tongue River              FWA_Ashland,36.74086456,,
Lame Deer,NR_MT_008FMU_Tongue River              FWA_Ashland,25.69535041,,
Medicine Lake NWR,NR_MT_008FMU_Tongue River              FWA_Ashland,76.92801876,,
Miles City Air Base,NR_MT_008FMU_Tongue River              FWA_Ashland,11.99220534,,
Miles City Interagency FC,NR_MT_008FMU_Tongue River              FWA_Ashland,13.64274321,,
Miles City Smoke Jumper Spike,NR_MT_008FMU_Tongue River              FWA_Ashland,11.99220534,,
Missoula SJ,NR_MT_008FMU_Tongue River              FWA_Ashland,370.4002392,,
SDFO BLM Ground Base,NR_MT_008FMU_Tongue River              FWA_Ashland,112.0073357,,
Sioux Ranger District,NR_MT_008FMU_Tongue River              FWA_Ashland,103.5398514,,
West Yellowstone SJ,NR_MT_008FMU_Tongue River              FWA_Ashland,243.3960694,,
Ashland Ranger District,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,19.96461429,,
Billings Interagency FC,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,87.90986066,,
Broadus Airport-00F,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,59.60508604,,
Colstrip-M46,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,1.154994349,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,44.05988821,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,37.32440097,,
Ekalaka,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,102.8624862,,
Fort Howes Fire Station,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,25.44540188,,
Jordan CMR,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,10.60285096,,
Jordan Fire Station,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,11.16885492,,
Lame Deer,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,0.693402934,,
Miles City Air Base,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,37.99990617,,
Miles City Interagency FC,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,39.66887583,,
Miles City Smoke Jumper Spike,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,37.99990617,,
Missoula SJ,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,344.6356306,,
Poplar,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,66.05890522,,
West Yellowstone SJ,NR_MT_008FMU_Tongue River              FWA_NorthernCheyenne,216.5668669,,
Ashland Ranger District,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,27.94418892,,
Billings Interagency FC,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,135.6334771,,
Broadus Airport-00F,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,11.59301522,,
Camp Crook Fire Station,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,82.01061634,,
Colstrip-M46,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,48.84154873,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,91.85454598,,
Crow Agency/BIA,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,85.22315357,,
Ekalaka,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,55.20517355,,
Fort Howes Fire Station,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,22.71187881,,
Jordan CMR,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,57.02173306,,
Jordan Fire Station,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,57.56791429,,
Lame Deer,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,47.18771792,,
Medicine Lake NWR,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,56.56086558,,
Miles City Air Base,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,9.190137275,,
Miles City Interagency FC,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,7.554625783,,
Miles City Smoke Jumper Spike,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,9.190137275,,
Missoula SJ,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,391.381158,,
SDFO BLM Ground Base,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,90.15259459,,
Sioux Ranger District,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,82.01499372,,
West Yellowstone SJ,NR_MT_008FMU_Tongue River              FWA_TongueRiverSage,265.2453596,,
Coeur d  Alene air base,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,115.8835211,,
Condon Work Center,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,27.85499624,,
Flathead airport,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,3.020344478,,
Helena airbase,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,110.8042813,,
Hungry Horse Helibase,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,12.05386797,,
Hungry Horse RS,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,12.05616308,,
Kalispell Unit DNRC,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,0.498613626,,
Kalispell Unit Helibase,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,0.499115219,,
Missoula airport,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,10.87935751,,
Spotted Bear RS,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,36.77586276,,
Swan Lake RS,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,10.83048709,,
Swan RFD,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,22.96704319,,
Swan Unit,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,22.96806383,,
Tally Lake RS,NR_MT_009FNF_1_DEV                     FNF_1_DEV_FWA_001,0.581325793,,
Coeur d  Alene air base,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,137.0116053,,
Condon Work Center,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,6.627566341,,
Flathead airport,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,17.89156126,,
Helena airbase,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,89.20349525,,
Hungry Horse Helibase,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,8.828043584,,
Hungry Horse RS,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,8.825755322,,
Missoula airport,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,10.59982578,,
Spotted Bear RS,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,15.70563479,,
Swan Lake RS,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,10.18200402,,
Tally Lake RS,NR_MT_009FNF_1_LAA                     FNF_1_LAA_FWA_001,21.52599165,,
Coeur d  Alene air base,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,133.185023,,
Condon Work Center,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,10.47223425,,
Flathead airport,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,14.10405617,,
Helena airbase,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,93.11583543,,
Hungry Horse Helibase,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,5.045965051,,
Hungry Horse RS,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,5.043675546,,
Kalispell Unit DNRC,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,17.65044806,,
Kalispell Unit Helibase,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,17.66820398,,
Missoula airport,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,6.709571842,,
Spotted Bear RS,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,19.52183663,,
Swan Lake RS,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,6.376276093,,
Swan Unit,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,5.655521729,,
Tally Lake RS,NR_MT_009FNF_1_RAA                     FNF_1_RAA_FWA_001,17.73255548,,
Coeur d  Alene air base,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,164.2298721,,
Condon Work Center,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,20.72052723,,
Flathead airport,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,44.83283715,,
Helena airbase,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,61.37337949,,
Hungry Horse Helibase,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,35.73079448,,
Hungry Horse RS,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,35.72851507,,
Kalispell Unit Helibase,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,48.47712435,,
Missoula airport,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,38.2720463,,
Spotted Bear RS,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,11.44004757,,
Swan Lake RS,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,37.25296887,,
Tally Lake RS,NR_MT_009FNF_4_LAA                     FNF_4_LAA_FWA_001,48.50942701,,
Coeur d  Alene air base,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,150.659106,,
Condon Work Center,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,7.084770924,,
Flathead airport,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,31.39996508,,
Helena airbase,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,75.24961527,,
Hungry Horse Helibase,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,22.31711446,,
Hungry Horse RS,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,22.31483064,,
Kalispell Unit Helibase,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,35.00922785,,
Missoula airport,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,24.47471037,,
Spotted Bear RS,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,2.094802876,,
Swan Lake RS,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,23.75541953,,
Tally Lake RS,NR_MT_009FNF_4_RAA                     FNF_4_RAA_FWA_001,35.05554074,,
Coeur d  Alene air base,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,142.928671,,
Condon Work Center,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,0.682454009,,
Flathead airport,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,23.74826737,,
Helena airbase,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,83.1536951,,
Hungry Horse RS,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,14.67407729,,
Kalispell Unit DNRC,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,27.31010048,,
Kalispell Unit Helibase,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,27.33757386,,
Missoula airport,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,16.61541951,,
Spotted Bear RS,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,9.804535131,,
Swan Lake RS,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,16.06689303,,
Tally Lake RS,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,27.39186711,,
West Glacier GNP,NR_MT_009FNF_6_DEV                     FNF_6_DEV_FWA_001,11.21864147,,
Coeur d  Alene air base,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,149.1513598,,
Condon Work Center,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,5.569835996,,
Flathead airport,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,29.90756509,,
Helena airbase,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,76.79124989,,
Hungry Horse Helibase,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,20.82684873,,
Hungry Horse RS,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,20.82456441,,
Kalispell Unit Helibase,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,33.51293586,,
Missoula airport,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,22.94182025,,
Spotted Bear RS,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,3.59852515,,
Swan Lake RS,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,22.25583564,,
Tally Lake RS,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,33.56080527,,
West Glacier GNP,NR_MT_009FNF_6_LAA                     FNF_6_LAA_FWA_001,17.35514675,,
Coeur d  Alene air base,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,137.8449668,,
Condon Work Center,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,5.7902607,,
Flathead airport,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,18.71641684,,
Helena airbase,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,88.35144871,,
Hungry Horse Helibase,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,9.651717704,,
Hungry Horse RS,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,9.649429712,,
Kalispell Unit DNRC,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,22.27019433,,
Kalispell Unit Helibase,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,22.29259764,,
Missoula airport,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,11.44705867,,
Spotted Bear RS,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,14.87452825,,
Swan Lake RS,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,11.01082855,,
Tally Lake RS,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,22.35213879,,
West Glacier GNP,NR_MT_009FNF_6_RAA                     FNF_6_RAA_FWA_001,6.205418286,,
Boorman Station,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,19.95443842,,
Coeur d  Alene air base,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,117.5330011,,
Condon Work Center,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,26.19780529,,
Flathead airport,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,1.387778387,,
Helena airbase,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,109.1179677,,
Hungry Horse Helibase,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,10.42364635,,
Hungry Horse RS,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,10.42594093,,
Kalispell Unit DNRC,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,2.133796029,,
Kalispell Unit Helibase,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,2.135942574,,
Missoula airport,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,9.2025072,,
Spotted Bear RS,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,35.13094724,,
Swan Lake RS,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,9.19007089,,
Tally Lake RS,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,2.216450563,,
West Glacier GNP,NR_MT_009FNF_7_DEV                     FNF_7_DEV_FWA_001,13.8242901,,
Coeur d  Alene air base,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,103.468969,,
Condon Work Center,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,40.32733942,,
Flathead airport,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,15.30739698,,
Helena airbase,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,123.4956746,,
Hungry Horse Helibase,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,24.32325974,,
Hungry Horse RS,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,24.32555887,,
Kalispell Unit Helibase,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,11.8200146,,
Missoula airport,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,23.49969048,,
Spotted Bear RS,NR_MT_009FNF_7_LAA                     FNF_7_LAA_FWA_001,49.15580239,,
