changes,resource name,resource type,staffing,shift start time,shift end time,start day,end day,season start day,season end day,dipatch location,% avail,daily cost,hourly cost,water volume (gal),severity resource,full time employees (FTE),number of positions,annual costs,vehicle costs,fpu,fixed location,borrowable,agency,If HELI attached Helicopter,Question/Comments
YES,TBR ENG 2,EN56,2,930,1800,1,5,1,365,TBR Turnbull HQ,100,0,0,500,n,1.23,4,91502,0,NW_WA_004,0,1,FWS,,"Added ENG to updated resource list, need to associate DL"
yes,TBR Tender,WT,1,800,1700,2,6,1,365,TBR Turnbull HQ,100,0,0,0,n,1.23,4,97679,0,NW_WA_004,0,1,FWS,,
yes,DNR CL-215,SCP,1,800,1700,1,7,171,258,NES Deer Park Airport,100,0,0,0,n,1.85,6,103958,0,NW_WA_004,0,1,STATE/LOCAL,,
yes,DNR E-321,EN56,3,800,1700,1,7,1,365,NES Northport,100,0,0,240,n,1.54,5,79167,0,NW_WA_004,0,1,STATE/LOCAL,,
yes,DNR E-324,EN56,3,800,1700,1,7,1,365,NES Chewelah,100,0,0,240,n,1.54,5,127072,0,NW_WA_004,0,1,STATE/LOCAL,,
yes,DNR E-325,EN56,3,800,1700,1,7,1,365,NES Hunters,100,0,0,240,n,0,0,0,0,NW_WA_004,0,1,STATE/LOCAL,,
yes,DNR E-423,EN56,3,800,1700,1,7,1,365,NES Springdale,100,0,0,240,n,0,0,0,0,NW_WA_004,0,1,STATE/LOCAL,,
yes,BLM E-695,EN56,3,800,1830,7,5,166,258,Spokane BLM - WRA,100,0,0,300,n,0,0,0,0,NW_WA_005,0,1,BLM,,Positions are not ? staffing
yes,BLM E-696,EN56,3,800,1830,3,1,166,258,Spokane BLM - Border,100,0,0,300,n,0,0,0,0,NW_WA_005,0,1,BLM,,Positions are not ? staffing
yes,BLM E-697,EN56,3,800,1830,3,1,166,258,Lakeview Ranch BLM,100,0,0,300,n,1.23,3,37755,0,NW_WA_005,0,1,BLM,,
yes,Chelan B-12,EN56,2,800,1700,1,7,182,273,Spokane BLM - WRA,100,0,0,300,n,1.15,5,85852,175000,NW_WA_005,0,1,BLM,,
yes,FWS D-801,DZR3,1,800,1700,1,7,1,365,Mid Columbia NWR - McNary,100,0,0,0,n,1.2,3,69490,0,NW_WA_005,0,1,FWS,,
yes,FWS E-851,EN56,3,800,1730,1,5,1,365,Mid Columbia NWR - McNary,100,0,0,500,n,1.1,3,38784,0,NW_WA_005,0,1,FWS,,
yes,FWS E-852,EN56,3,800,1730,6,3,105,288,Mid Columbia NWR - McNary,100,0,0,600,n,0,0,0,0,NW_WA_005,0,1,FWS,,Positions are not ? staffing
yes,FWS E-861,EN56,3,800,1730,4,1,1,365,Mid Columbia NWR - Columbia,100,0,0,300,n,0,1,0,0,NW_WA_005,0,1,FWS,,Positions are not ? staffing
yes,FWS E-862,EN56,3,800,1730,6,3,105,288,Mid Columbia NWR - Columbia,100,0,0,300,n,0,3,0,0,NW_WA_005,0,1,FWS,,
yes,FWS E-863,EN56,3,800,1730,1,5,105,288,Mid Columbia NWR - Umatilla,100,0,0,300,n,0,3,0,0,NW_WA_005,0,1,FWS,,
yes,Tender 103,WT,1,800,1700,1,7,1,365,Mid Columbia NWR - Columbia,100,0,0,0,n,0,3,0,0,NW_WA_005,0,1,FWS,,
yes,Tender 803,WT,1,800,1700,1,7,1,365,Mid Columbia NWR - Umatilla,100,0,0,0,n,0,3,0,0,NW_WA_005,0,1,FWS,,
yes,Benton 110,EN34,3,800,2100,1,7,1,365,Benton County FD #1 (stn 140),80,0,0,1000,n,1.5,3,73000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,Benton 120,WT,1,800,2100,1,7,1,365,Benton County FD #1 (stn 140),80,0,0,0,n,1.5,3,73000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,Benton 130,EN34,3,800,2100,1,7,1,365,Benton County FD #1 (stn 150),80,0,0,1000,n,1.5,3,88000,100000,NW_WA_005,0,1,STATE/LOCAL,,
,Benton 140,WT,1,800,2100,1,7,1,365,Benton County FD #1 (stn 150),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
yes,Benton 210,EN34,3,800,2100,1,7,1,365,Benton County FD #2 (stn 210),80,0,0,1000,n,0,0,5000,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
yes,Benton 220,WT,1,800,2100,1,7,1,365,Benton County FD #2 (stn 210),80,0,0,0,n,1.5,3,80000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,Benton D-111,DZR3,1,800,1830,1,7,1,365,Benton County FD #1 (stn 110),100,0,0,0,n,1.5,3,80000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,DNR E-427,EN56,3,800,1830,2,6,152,273,NE DNR - Reardan,100,0,0,240,n,1.5,3,71000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,DNR E-621,EN56,3,800,1830,1,7,1,365,SE DNR - Husum,100,0,0,240,n,1.5,3,71000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,DNR E-622,EN56,3,800,1830,1,7,1,365,SE DNR - Husum,100,0,0,240,n,1.5,3,71000,0,NW_WA_005,0,1,STATE/LOCAL,,
yes,DNR E-661,EN56,3,800,1830,1,7,1,365,SE DNR - Glenwood,100,0,0,620,n,0,1,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,DNR E-662,EN56,3,800,1830,1,7,1,365,SE DNR - Husum,100,0,0,620,n,0,1,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,DNR E-721,EN56,3,800,1830,1,7,1,365,SE DNR - Goldendale,100,0,0,240,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,DNR E-761,EN56,3,800,1830,1,7,1,365,SE DNR - Goldendale,100,0,0,620,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,DNR E-762,EN56,3,800,1830,1,7,1,365,SE DNR - Goldendale,100,0,0,620,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,Douglas 110,EN34,3,800,1830,1,7,1,365,Douglas Count FD #1 (Watrvile),100,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 120,WT,1,800,1830,1,7,1,365,Douglas Count FD #1 (Watrvile),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 210,EN34,3,800,1830,1,7,1,365,Douglas Count FD #2 (Wenatche),100,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 220,WT,1,800,1830,1,7,1,365,Douglas Count FD #2 (Wenatche),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 410,EN34,3,800,1830,1,7,1,365,Douglas Count FD #4 (Orondo),100,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 420,WT,1,800,1830,1,7,1,365,Douglas Count FD #4 (Orondo),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 510,EN34,3,800,1830,1,7,1,365,Douglas Count FD #5 (Mansfild),100,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Douglas 520,WT,1,800,1830,1,7,1,365,Douglas Count FD #5 (Mansfild),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HFR-SEAT 1,SEAT,1,800,1700,1,7,1,365,Mid Columbia NWR - Seat Base,100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,
,HNFD E-91,EN34,3,800,1830,1,7,1,365,Hanford FD (stn 91),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HNFD E-92,EN34,3,800,1830,1,7,1,365,Hanford FD (stn 92),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HNFD E-921,EN56,3,800,1830,1,7,1,365,Hanford FD (stn 92),80,0,0,300,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HNFD E-93,EN56,3,800,1830,1,7,1,365,Hanford FD (stn 93),80,0,0,300,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HNFD E-931,EN34,3,800,1830,1,7,1,365,Hanford FD (stn 93),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,HNFD E-94,EN34,3,800,1830,1,7,1,365,Hanford FD (stn 94),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Hermiston 110,EN34,3,800,2100,1,7,1,365,Hermiston FD,80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,
,Hermiston 120,WT,1,800,2100,1,7,1,365,Hermiston FD,80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,Klicitat 101,WT,1,800,1830,1,7,1,365,SE DNR - Goldendale,100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,Klicitat 102,WT,1,800,1830,1,7,1,365,SE DNR - Husum,100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Positions are not ? staffing
,Lincoln 110,EN34,2,800,1830,1,7,1,365,Lincoln County FD #1 (Sprague),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 120,WT,1,800,1830,1,7,1,365,Lincoln County FD #1 (Sprague),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 510,EN34,2,800,1830,1,7,1,365,Lincoln County FD #5 (Davnpt),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 520,WT,1,800,1830,1,7,1,365,Lincoln County FD #5 (Davnpt),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 610,EN34,2,800,1830,1,7,1,365,Lincoln County FD #6 (Harigtn),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 620,WT,1,800,1830,1,7,1,365,Lincoln County FD #6 (Harigtn),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 710,WT,1,800,1830,1,7,1,365,Lincoln County FD #7 (Creston),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Lincoln 720,EN34,2,800,1830,1,7,1,365,Lincoln County FD #7 (Creston),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Royal City 110,EN34,2,800,1830,1,7,1,365,Royal City FD,80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Royal City 120,WT,1,800,1830,1,7,1,365,Royal City FD,80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Royal City 210,EN34,2,800,1830,1,7,1,365,Royal City FD,80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Spokane #3 301,EN34,3,800,1830,1,7,1,365,Spokane County FD #3,100,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Walla Walla 501,EN56,3,800,1830,1,7,1,365,Walla Walla FD #5 (Burbank),100,0,0,300,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Walla Walla 502,WT,1,800,1830,1,7,1,365,Walla Walla FD #5 (Burbank),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Walla Walla 503,EN56,3,800,1830,1,7,1,365,Walla Walla FD #5 (Burbank),100,0,0,300,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Walla Walla 601,EN56,3,800,1830,1,7,1,365,Walla Walla FD #6 (Touchet),100,0,0,300,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Walla Walla 602,WT,1,800,1830,1,7,1,365,Walla Walla FD #6 (Touchet),100,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 401,EN34,2,800,1830,1,7,1,365,Yakima County FD #4 (Moxee),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 402,WT,1,800,1830,1,7,1,365,Yakima County FD #4 (Moxee),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 501,EN34,2,800,1830,1,7,1,365,Yakima County FD #5 (Flint),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 502,WT,1,800,1830,1,7,1,365,Yakima County FD #5 (Flint),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 503,EN34,2,800,1830,1,7,1,365,Yakima County FD #5 (Zillah),80,0,0,1000,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
,Yakima 504,WT,1,800,1830,1,7,1,365,Yakima County FD #5 (Zillah),80,0,0,0,n,0,0,0,0,NW_WA_005,0,1,STATE/LOCAL,,Avail for 15 min/day (8:00-8:15); matches source data. Changed time to 8:00-18:30.
yes,WA-YAA-330,EN34,3,800,1800,4,1,1,365,Toppenish Dispatch,100,0,0,750,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-332,EN34,3,930,1800,5,3,121,300,Toppenish Dispatch,100,0,0,500,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-334,EN56,3,930,1800,5,3,121,300,Toppenish Dispatch,100,0,0,300,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-338,EN56,3,930,1800,1,7,121,300,Toppenish Dispatch,100,0,0,750,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-340,WT,1,930,1800,1,7,121,300,Toppenish Dispatch,100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-397,DZR2,1,930,1800,2,6,1,365,Toppenish Dispatch,100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-398,DZR2,1,930,1800,6,3,121,300,Toppenish Dispatch,100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,BIA,,Positions are not ? staffing
yes,WA-YAA-399,DZR2,1,930,1800,3,7,121,300,Toppenish Dispatch,100,0,0,0,n,3,3,41000,0,NW_WA_007,0,1,BIA,,
Yes,FireCrew,CRW,3,930,1800,1,7,183,274,Mount St. Helens,90,0,0,0,n,3,3,41000,0,NW_WA_007,0,1,FS,,Resource type was changed from CRW41 to CRW
YES,MHF-T2_IA_Crew,CRW,20,930,1800,1,5,183,274,Ripplebrook Work Center,75,0,0,0,n,3,3,39000,0,NW_WA_007,0,1,FS,,Positions are not ? staffing
yes,OR-CGF Crew 1,CRW,6,930,1800,1,5,183,274,Herman Creek Work Center,100,0,0,0,n,3,3,41000,0,NW_WA_007,0,1,FS,,Positions are not ? staffing
yes,OR-CGF-E6-2201,EN56,3,900,1730,1,7,183,274,Hood River,100,0,0,300,n,1,1,13100,0,NW_WA_007,0,1,FS,,Positions are not ? staffing
yes,OR-CGF-E6-2202,EN56,3,900,1730,1,7,183,274,Station 802,100,0,0,300,n,1,1,13100,0,NW_WA_007,0,1,FS,,Positions are not ? staffing
yes,OR-CGF-E6-2203,EN56,3,900,1730,1,7,183,274,Station 802,100,0,0,300,n,1,1,38600,0,NW_WA_007,0,1,FS,,Positions are not ? staffing
YES,OR-MHF-E4-0423,EN34,5,800,1800,1,5,183,274,Bear Springs Work Center,90,0,0,850,n,0,0,0,0,NW_WA_007,0,1,FS,,OR-MHF-E4-0423 is identified as OR-MHF-E3-0611 in source data. Positions ? staffing.
YES,OR-MHF-E3-0312,EN34,3,930,1800,1,7,183,274,Estacada Ranger Station,90,0,0,850,n,0,0,0,0,NW_WA_007,0,1,FS,,EN34 added to updated resource list; need to associate DL.  Positions ? staffing.
YES,OR-MHF-E3-0321,EN34,5,930,1800,1,5,183,274,Parkdale Work Center,90,0,0,850,n,1,5,16800,0,NW_WA_007,0,1,FS,,EN34 added to updated resource list; need to associate DL
YES,OR-MHF-E3-0311,EN34,3,930,1800,1,7,183,274,Zigzag Ranger Station,90,0,0,850,n,0,0,0,0,NW_WA_007,0,1,FS,,EN34 added to updated resource list; need to associate DL.  Positions ? staffing.
YES,OR-MHF-E6-0612,EN56,1,930,1800,1,5,183,274,Ripplebrook Work Center,90,0,0,300,n,0,5,0,0,NW_WA_007,0,1,FS,,EN56 added to updated resource list; need to associate DL
YES,WA-GPF-E6-0642,EN56,3,900,1730,1,7,183,274,Mount St. Helens,90,0,0,300,n,0,0,0,0,NW_WA_007,0,1,FS,,EN56 added to updated resource list; need to associate DL.  Positions ? staffing.
YES,WA-GPF-E6-0631,EN56,3,900,1730,1,7,183,274,Mt. Adams Ranger Station,90,0,0,300,n,0,0,0,0,NW_WA_007,0,1,FS,,EN56 added to updated resource list; need to associate DL.  Positions ? staffing.
YES,WA-GPF-E6-0632,EN56,3,900,1730,1,7,183,274,Mt. Adams Ranger Station,90,0,0,300,n,0.5,5,16800,0,NW_WA_007,0,1,FS,,EN56 added to updated resource list; need to associate DL.
,OR-MHF-E3-0651,EN34,3,930,1800,1,7,183,274,Ripplebrook Work Center,85,0,0,850,n,2.23,5,144790,0,NW_WA_007,0,1,FS,,
,OR-MHF-E3-0661,EN34,3,930,1800,1,7,183,274,Parkdale Work Center,85,0,0,850,n,2.23,5,131930,0,NW_WA_007,0,1,FS,,
,OR-MHF-E3-06901,EN34,3,800,1800,1,7,1,365,Zigzag Ranger Station,100,0,0,850,n,2.23,5,144790,0,NW_WA_007,0,1,FS,,
,OR-MHF-E4-06103,EN34,3,800,1800,1,7,183,274,Dufur Ranger Station,85,0,0,600,n,2.23,5,131930,0,NW_WA_007,0,1,FS,,
,OR-MHF-Supp1,CRW,10,930,1800,1,5,183,274,Bear Springs Work Center,100,0,0,0,n,4.4,10,300000,0,NW_WA_007,0,1,FS,,
,WA-GPF-E4-03501,EN34,3,900,1730,1,7,1,365,Cowlitz Valley Ranger Station,100,0,0,750,n,3,5,142590,0,NW_WA_007,0,1,FS,,
,WA-GPF-E6-03126,EN56,3,900,1730,1,7,183,274,Mount St. Helens,85,0,0,300,n,3,5,149590,0,NW_WA_007,0,1,FS,,
,WA-GPF-E6-03301,EN56,3,900,1730,1,7,1,365,Mt. Adams Ranger Station,100,0,0,300,n,3,5,149590,0,NW_WA_007,0,1,FS,,
,WA-GPF-E6-03302,EN56,3,900,1730,1,7,183,274,Mt. Adams Ranger Station,85,0,0,300,n,3,5,149590,0,NW_WA_007,0,1,FS,,
,WA-GPF-E6-03303,EN56,3,900,1730,1,5,183,274,Mt. Adams Ranger Station,85,0,0,300,n,3,3,75020,0,NW_WA_007,0,1,FS,,
,WA-GPF-Supp1,CRW,10,930,1800,1,5,183,274,Cowlitz Valley Ranger Station,100,0,0,0,n,4.4,10,212650,0,NW_WA_007,0,1,FS,,
,CRW DNR,CRW,10,800,1800,1,7,1,365,Cowlitz Valley Ranger Station,100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Positions are not ? staffing
,CRW DNR2,CRW,10,800,1800,1,7,1,365,Cowlitz Valley Ranger Station,100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Positions are not ? staffing
,ODF-Mol-Crew,CRW,5,800,1700,1,7,1,365,"Molalla, OR",30,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two CRW w/identifier ODF-Mol-Crew; one has 0% avail and the other 30%.  Source data shows only one ODF-Mol-Crew.  Delete ODF-Mol-Crew w/0% avail.
,ODF-Mol-Crew2,CRW,5,800,1700,1,7,1,365,"Molalla, OR",30,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two CRW w/identifier ODF-Mol-Crew2; one has 0% avail and the other 30%.  Source data shows only one ODF-Mol-Crew2.  Delete ODF-Mol-Crew2 w/0% avail.
,ODF-TD Crew,CRW,5,1000,1900,1,7,1,365,"The Dalles, OR",30,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two CRW w/identifier ODF-TD Crew; both have 30% avail.  Source data shows only one ODF-TD Crew.  Delete one ODF-TD Crew
,ODF-TD-E1,EN56,4,1000,1900,1,7,1,365,"The Dalles, OR",100,0,0,300,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two ENG w/identifier ODF-TD-E1; both have 100% avail.  Source data shows only one ODF-TD-E1.  Delete one ODF-TD-E1
,ODF-TD-E2,EN56,4,1000,1900,1,7,1,365,Bear Springs Work Center,30,0,0,300,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two ENG w/identifier ODF-TD-E2; both have 30% avail.  Source data shows only one ODF-TD-E2.  Delete one ODF-TD-E2
,TD-E1,EN56,3,1000,1900,1,7,1,365,Parkdale Work Center,100,0,0,300,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two ENG w/identifier TD-E1; both have 100% avail.  Source data shows only one TD-E1.  Delete one TD-E1
,TD-WT1,WT,1,1000,1900,1,7,1,365,"The Dalles, OR",100,0,0,0,n,0,0,0,0,NW_WA_007,0,1,STATE/LOCAL,,Two WT w/identifier TD-WT1; both have 100% avail.  Source data shows only one TD-WT1.  Delete one TD-WT1
,CC E51,EN56,3,900,1830,1,7,60,304,Canon City,100,0,0,300,n,2,4,135000,0,RM_CO_001,0,1,BLM,,
,CC E52,EN56,3,900,1830,1,7,60,304,Canon City,100,0,0,300,n,2,4,135000,0,RM_CO_001,0,1,BLM,,
,Fremont SEAT,SEAT,1,800,1900,1,7,135,196,Fremont County Airport,50,0,0,0,n,0.3,1,0,0,RM_CO_001,0,1,BLM,,
,BC  E11-1,EN56,3,900,1830,1,7,60,304,Buffalo Creek,100,0,0,300,n,2.3,4,135000,0,RM_CO_001,0,1,FS,,
,BC E11-2,EN56,3,900,1830,1,7,60,304,Buffalo Creek,100,0,0,300,n,2.3,4,135000,0,RM_CO_001,0,1,FS,,
,CC E31,EN56,3,900,1830,1,7,60,304,Canon City,100,0,0,300,n,2.3,4,135000,0,RM_CO_001,0,1,FS,,
,Elk  E71,EN56,3,900,1830,1,7,60,304,Elkhart,100,0,0,300,n,2.3,4,132500,0,RM_CO_001,0,1,FS,,
,LG E10-1,EN56,3,900,1830,1,7,60,304,Lake George,100,0,0,300,n,2.3,4,135000,0,RM_CO_001,0,1,FS,,
,MON HEL Mod 1,HELI,2,800,1900,1,7,135,304,Monument Fire Center,100,0,0,0,n,1,3,82713,0,RM_CO_001,0,1,FS,Monument HT3,"HELI 170 days, attached HEL 92 days."
,MON HEL Mod 2,HELI,2,800,1900,1,7,135,304,Monument Fire Center,100,0,0,0,n,1,3,82713,0,RM_CO_001,0,1,FS,Monument HT3,"HELI 170 days, attached HEL 92 days."
,MON HEL Mod 3,HELI,2,800,1900,1,7,135,304,Monument Fire Center,100,0,0,0,n,1,3,82713,0,RM_CO_001,0,1,FS,Monument HT3,"HELI 170 days, attached HEL 92 days."
,Monument HT3,HEL3,2,800,2200,1,7,152,243,Monument Fire Center,40,0,0,0,n,1,2,0,0,RM_CO_001,0,1,FS,n/a,92 day contract
,S E61,EN56,3,900,1830,1,7,60,304,Springfield,100,0,0,300,n,2.3,4,132500,0,RM_CO_001,0,1,FS,,
,Salida  E21,EN56,3,900,1830,1,7,60,304,Poncha Springs,100,0,0,300,n,2,4,135000,0,RM_CO_001,0,1,FS,,
,WP  E92,EN56,3,900,1830,1,7,60,304,Woodland Park,100,0,0,300,n,2.3,4,135000,0,RM_CO_001,0,1,FS,,
,WP E91,EN34,5,900,1830,1,7,60,304,Woodland Park,100,0,0,750,n,2.7,5,160000,0,RM_CO_001,0,1,FS,,
,Chaffee County,EN56,2,800,1700,1,7,1,365,Chaffee County,20,0,0,150,n,0,2,0,0,RM_CO_001,0,1,STATE/LOCAL,,"This ENG has no value for water volumn, input minimum gallon for EN56 of 150 gal."
,El Paso County,EN56,2,800,1700,1,7,1,365,El Paso County,20,0,0,300,n,0,0,0,0,RM_CO_001,0,1,STATE/LOCAL,,Positions are not ? staffing
,Hartsel,EN56,2,800,1700,1,7,1,365,Hartsel,20,0,0,300,n,0,0,0,0,RM_CO_001,0,1,STATE/LOCAL,,Positions are not ? staffing
,Jefferson/Como,EN56,2,800,1700,1,7,1,365,Jefferson/Como,20,0,0,300,n,0,0,0,0,RM_CO_001,0,1,STATE/LOCAL,,Positions are not ? staffing
,LJVFD6,EN56,2,800,1700,1,7,1,365,Otero County,50,0,0,300,n,0,2,0,0,RM_CO_001,0,1,STATE/LOCAL,,
