name,tracked_resource,boat,crew,engine,helitack,smoke_jumper
SA_TN_001BIA                           Qualla_TH,10,0,10,10,0,0
SA_TN_001BIA                           Qualla,10,0,10,10,0,0
SA_TN_001BIA                           Snowbird,10,0,10,10,0,0
SA_TN_001BIA                           Murphy,10,0,10,10,0,0
SA_TN_001Wilderness                    Tray_Raven_Mark_Wild,0,0,20,20,0,0
SA_TN_001Wilderness                    Cohutta_Wild,0,0,20,20,0,0
SA_TN_001West_Chattahoochee_NF         West_Cohutta,15,0,15,15,0,0
SA_TN_001West_Chattahoochee_NF         West_Armuchee,15,0,15,15,0,0
SA_TN_001Wilderness                    Linville_Gorge_Wild,0,0,30,30,0,0
SA_TN_001Wilderness                    Rich_Mtn_Wild,0,0,20,20,0,0
SA_TN_001Wilderness                    Brasstown_Blood_Mtn_,0,0,20,20,0,0
SA_TN_001Wilderness                    Ellicot_Rock_Wild,0,0,30,30,0,0
SA_TN_001Wilderness                    Southern_Nantahala_W,0,0,30,30,0,0
SA_TN_001Wilderness                    Shinning_Rock/Middle,0,0,30,30,0,0
SA_TN_001Wilderness                    Joyce_Kilmer_Wild,0,0,30,30,0,0
SA_TN_001Cherokee_NF_MO                CNF_SZE_Wilderness,0,0,30,30,0,0
SA_TN_001Cherokee_NF_MO                CNF_NZE_Wilderness,0,0,30,30,0,0
SA_TN_001West_Chattahoochee_NF         East_Cohutta,15,0,15,15,0,0
SA_TN_001Pisgah_NF                     Pisgah,15,0,15,15,0,0
SA_TN_001Pisgah_NF                     Grandfather,15,0,15,15,0,0
SA_TN_001Pisgah_NF                     Appalachian,15,0,15,15,0,0
SA_TN_001Non_Participating             Unassigned,6,3,3,3,3,3
SA_TN_001Non_Participating             CARL,6,3,3,3,3,3
SA_TN_001Nantahala_NF                  Tusquitee,15,0,15,15,0,0
SA_TN_001Nantahala_NF                  Nantahala,15,0,15,15,0,0
SA_TN_001Great_Smoky_Mountains_NP      Foothills,0,0,0,30,0,0
SA_TN_001CHCH                          Moccasin,0,0,0,15,0,0
SA_TN_001Nantahala_NF                  Cheoah,15,0,15,15,0,0
SA_TN_001Great_Smoky_Mountains_NP      Cades,0,0,0,30,0,0
SA_TN_001Great_Smoky_Mountains_NP      Lake,0,0,0,30,0,0
SA_TN_001Great_Smoky_Mountains_NP      South,0,0,0,30,0,0
SA_TN_001Great_Smoky_Mountains_NP      North,0,0,0,30,0,0
SA_TN_001East_Chattahoochee_NF         Clayton,15,0,15,15,0,0
SA_TN_001East_Chattahoochee_NF         Clarksville,15,0,15,15,0,0
SA_TN_001East_Chattahoochee_NF         Helen,15,0,15,15,0,0
SA_TN_001Cherokee_NF_MO                CNF_SZE,30,0,15,15,0,0
SA_TN_001CHCH                          Missionary/Orchard,0,0,0,15,0,0
SA_TX_001Non-Federal                   Non-Federal,10,,10,10,10,
SA_TX_001USFS Interest West            USFS Interest West,10,,,10,10,
SA_TX_001USFS Interest                 USFS Interest,10,,,10,10,
SA_TX_001USFWS Interest                USFWS Interest,10,,,10,10,
SA_TX_002Attwater Prairie Chicken      Att Prairie Chick,,,,,,
SA_TX_002San Antonio Missions          San Antonio Missions,,,,,,
SA_TX_002Balcones Canyonlands NWR      Balcones Canyonland,,,,15,,
SA_TX_002LBJ Historical Park           LBJ Historical Park,,,,,,
SA_TX_002Non-federal2                  Non-federal2,,,,,,
SA_TX_002Non-federal1                  Non-federal1,,,,,,
SA_TX_003Alabama Coushatta             Alabama Coushatta,30,,30,30,30,
SA_TX_003Unassigned                    Unassigned,30,,30,30,30,
SA_TX_003BITH West Hardin              BITH West Hardin,30,,30,30,30,
SA_TX_003BITH Canyonlands              BITH Canyonlands,30,,30,30,30,
SA_TX_003BITH Big Sandy                BITH Big Sandy,30,,30,30,30,
SA_TX_003ZavallaPvt                    ZavallaPvt,30,,30,30,30,
SA_TX_003SHWild                        SHWild,,,30,30,5,
SA_TX_003ZavallaFS                     ZavallaFS,10,,10,10,5,
SA_TX_003YellowpinePvt                 YellowpinePvt,30,,30,30,30,
SA_TX_003YellowpineFS                  YellowpineFS,10,,10,10,5,
SA_TX_003SabWild                       SabWild,,,30,30,5,
SA_TX_003RatcliffPvt                   RatcliffPvt,30,,30,30,30,
SA_TX_003RatcliffFS                    RatcliffFS,10,,10,10,5,
SA_TX_003NewWaverlyPvt                 NewWaverlyPvt,30,,30,30,30,
SA_TX_003NewWaverlyFS                  NewWaverlyFS,10,,10,10,5,
SA_TX_003DrekaPvt                      DrekaPvt,30,,30,30,30,
SA_TX_003DrekaFS                       DrekaFS,10,,10,10,5,
SA_TX_003DCWild                        DCWild,,,30,30,5,
SA_TX_003ColdSpringPvt                 ColdSpringPvt,30,,30,30,30,
SA_TX_003ColdSpringFS                  ColdSpringFS,10,,10,10,5,
SA_TX_003BroaddusPvt                   BroaddusPvt,30,,30,30,30,
SA_TX_003BroaddusFS                    BroaddusFS,10,,10,10,5,
SA_TX_003BITH Hickory Creek            BITH Hickory Creek,30,,30,30,30,
SA_TX_003BITH Beech Creek              BITH Beech Creek,30,,30,30,30,
SA_TX_003AppleSpringsPVT               AppleSpringsPVT,10,,10,10,5,
SA_TX_003AppleSpringsFS                AppleSpringsFS,10,,10,10,5,
SA_TX_003AngWild                       AngWild,,,30,30,5,
SA_TX_003AngExpPvt                     AngExpPvt,10,,10,10,5,
SA_TX_003AngExpFS                      AngExpFS,10,,10,10,5,
SA_TX_003BITH Neches River Bottom      BITH Neches River Bo,30,,30,30,30,
SA_TX_003Big Thicket Threat FMU        Big Thicket Threat F,30,,30,30,30,
SA_TX_003BITH Corridor                 BITH Corridor,30,,30,30,30,
SA_TX_003BITH Turkey Creek             BITH Turkey Creek,30,,30,30,30,
SA_TX_004McFadden 007                  MCF 007,,,,,,
SA_TX_004McFadden THT                  MCF 012 THT,,,,,,
SA_TX_004San Bernard THT               SNB012 THT,,,,30,,
SA_TX_004Cameron Prairie THT           CAM 012 THT,,20,,30,7,
SA_TX_004Sabine THT                    SAB 012 THT,,30,,30,7,
SA_TX_004Brazoria THT                  BRZ 012 THT,,,,30,,
SA_TX_004Texas Point                   TEP 014,,,,,,
SA_TX_004NONPARTICIPATING LANDS        NP 013,,,,,,
SA_TX_004Moody 006                     Moody_ANA 006,,,,,,
SA_TX_004Anahuac 006                   ANA 006,,,,,,
SA_TX_004San Bernard 002               SNB 002,,,,30,,
SA_TX_004Brazoria 005                  BRZ 005,,,,30,,
SA_TX_004Brazoria 004                  BRZ 004,,,30,,,
SA_TX_004San Bernard 003               SNB 003,,,,30,,
SA_TX_004Big Boggy 001                 BBG 001,,,,30,,
SA_TX_004Lacassine 011                 LAC 0011,,15,,20,7,
SA_TX_004Moody THT                     MOO 012 THT,,,,,,
SA_TX_004Texas Point THT               TEP 012 THT,,,,,,
SA_TX_004Cameron Prairie 010           CAM 010,,20,,30,7,
SA_TX_004Sabine 009                    SAB 009,,30,,30,7,
SA_TX_004Sabine 008                    SAB 008,,30,,30,9,
SA_TX_004Unassigned                    Water,,,,,,
SA_TX_004Big Boggy THT                 BBG 012 THT,,,30,,,
SA_TX_004Lacassine THT                 LAC 012 THT,,15,,20,7,
SA_TX_005Santa Ana FMU                 Santa Ana FWA,15,,,5,,
SA_TX_005Falcon FMU                    Falcon FWA,15,,,5,,
SA_TX_005Laguna FMU                    Laguna FWA,15,,,5,,
SA_TX_005Non-Federal                   Non_Federal,30,,,30,,
SA_TX_005Unassigned                    Water,,,,,,
SA_TX_005Palmview FMU                  Palmview FWA,15,,,5,,
SA_TX_005Padre Island National SeashoreMalaquite Beach,,,,30,,
SA_TX_005Aransas-Matagorda NWR         Matagorda,,,,,,
SA_TX_005Aransas-Matagorda NWR         Aransas,,,,,,
SA_TX_005Aransas-Matagorda NWR         Whitmire,30,,,30,,
SA_TX_005Padre Island National SeashoreDown Island,,,,30,,
SA_VA_001Unassigned                    Unassigned,5,,30,30,,
SA_VA_001National Cap                  NCR South,5,,10,10,,
SA_VA_001National Cap                  NCR North,5,,10,10,,
SA_VA_001MTTS Satellites               RICH,5,,15,15,,
SA_VA_001MTTS Satellites               FRSP,5,,15,15,,
SA_VA_001MTTS Satellites               PETE,5,,15,15,,
SA_VA_001APCO/BOWA                     BOWA,5,,10,10,,
SA_VA_001APCO/BOWA                     APCO,5,,15,15,,
SA_VA_001SHEN Ecosystem                SHEN Eco SD,5,,60,60,,
SA_VA_001SHEN Ecosystem                SHEN Eco CD,5,,60,60,,
SA_VA_001SHEN Ecosystem                SHEN Eco ND,5,,60,60,,
SA_VA_001SHEN Protection               SHEN Pro SD,5,,45,45,,
SA_VA_001SHEN Protection               SHEN Pro CD,5,,45,45,,
SA_VA_001SHEN Protection               SHEN Pro ND,5,,45,45,,
SA_VA_001SHEN Threat                   SHEN Threat SD,5,,30,30,,
SA_VA_001GW Jeff Clinch                Clinch Wild,5,,60,60,,
SA_VA_001SHEN Threat                   SHEN Threat CD,5,,30,30,,
SA_VA_001SHEN Threat                   SHEN Threat ND,5,,30,30,,
SA_VA_001BLRI Ridge                    Ridge Threat,5,,15,15,,
SA_VA_001BLRI Ridge                    Ridge,5,,15,15,,
SA_VA_001BLRI Plateau                  Plateau Threat,5,,15,15,,
SA_VA_001BLRI Plateau                  Plateau,5,,15,15,,
SA_VA_001GW Jeff Clinch                Clinch,5,,30,30,,
SA_VA_001GW Jeff South                 Mt Rogers Wild,5,,60,60,,
SA_VA_001GW Jeff South                 Mt Rogers,5,,60,60,,
SA_VA_001GW Jeff South                 Eastern Divide Wild,5,,60,60,,
SA_VA_001GW Jeff South                 Eastern Divide,5,,30,30,,
SA_VA_001GW Jeff Central               Glenwood/Pedlar Wild,5,,60,60,,
SA_VA_001GW Jeff Central               Glenwood/Pedlar,5,,30,30,,
SA_VA_001GW Jeff Central               James/Warm Wild,5,,60,60,,
SA_VA_001GW Jeff Central               James Rvr/Warm Sprs,5,,30,30,,
SA_VA_001GW Jeff North                 Massanutten,5,,30,30,,
SA_VA_001GW Jeff North                 N River/Lee Wild,5,,60,60,,
SA_VA_001GW Jeff North                 North River/Lee,5,,30,30,,
CA_CA_006tnf_wilderness                tnf_wilderness,0,,30,30,10,
CA_CA_006enf_wild                      enf_ltbmu_wild,0,,30,30,10,
CA_CA_006Unassigned                    Unassigned,15,,5,5,0,
CA_CA_006tnf_urban                     tnf_urban,15,,5,5,0,
CA_CA_006tnf_suppression               tnf_suppression,15,,5,5,0,
CA_CA_006enf_Suppression               enf_Suppression,15,,5,5,0,
CA_CA_006blm_American River            American River,15,,5,5,0,
CA_CA_006blm_Yuba Nevada               Yuba Nevada,15,,5,5,0,
CA_CA_006blm_Cosumnes_Mokelumne        Cosumnes_Mokelumne,15,,5,5,0,
CA_CA_006lltbmu_WUI_n                  ltbmu_WUI_North,15,,5,5,0,
CA_CA_006lltbmu_WUI_s                  ltbmu_WUI_South,15,,5,5,0,
CA_CA_006tnf_crest                     tnf_crest,15,,5,5,0,
CA_CA_006enf_Urban                     enf_Urban,15,,5,5,0,
CA_CA_006lltbmu_GF/HE                  lltbmu_GF/HE,15,,5,5,0,
CA_CA_006enf_Wilderness1               enf_Wilderness1,0,,30,30,10,
CA_CA_006blm_Pine Hill Preserve        Pine Hill Preserve,15,,5,5,0,
CA_CA_006ltbmu_WILD                    ltbmu_WILD,0,,30,30,10,
CA_CA_006blm_Central Valley            Central Valley,15,,5,5,0,
AK_AK_001AK_20_F                       AK_20_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_15_F                       AK_15_F_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_14_M                       AK_14_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_14_L                       AK_14_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_14_F                       AK_14_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_13_M                       AK_13_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_13_L                       AK_13_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_13_F                       AK_13_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_13_C                       AK_13_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_12_F                       AK_12_F_FWA_001c,20,30,20,20,20,20
AK_AK_001AK_10_L                       AK_10_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_05_M                       AK_05_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_05_L                       AK_05_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_05_F                       AK_05_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_05_C                       AK_05_C_FWA_001,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned09,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned07,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned04,20,30,20,20,20,20
AK_AK_001AK_08_L                       AK_08_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_08_F                       AK_08_F_FWA_001,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned02,20,30,20,20,20,20
AK_AK_001AK_15_M                       AK_15_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_15_L                       AK_15_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_15_F                       AK_15_F_FWA_001a,20,30,20,20,20,20
AK_AK_001AK_07_F                       AK_07_F_FWA_001,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned06,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned05,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned10,20,30,20,20,20,20
AK_AK_001AK_12_M                       AK_12_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_12_L                       AK_12_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_12_F                       AK_12_F_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_12_F                       AK_12_F_FWA_001a,20,30,20,20,20,20
AK_AK_001AK_12_C                       AK_12_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_09_M                       AK_09_M_FWA_001c,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001e,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001d,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001c,20,30,20,20,20,20
AK_AK_001AK_09_F                       AK_09_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_09_C                       AK_09_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_22_M                       AK_22_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_21_M                       AK_21_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_21_L                       AK_21_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_21_F                       AK_21_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_21_C                       AK_21_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_19_M                       AK_19_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_19_L                       AK_19_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_14_C                       AK_14_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_19_F                       AK_19_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_19_C                       AK_19_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_18_M                       AK_18_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_18_L                       AK_18_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_18_F                       AK_18_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_18_C                       AK_18_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_17_M                       AK_17_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_17_L                       AK_17_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_17_F                       AK_17_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_17_C                       AK_17_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_16_M                       AK_16_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_16_L                       AK_16_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_16_F                       AK_16_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_16_C                       AK_16_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_15_F                       AK_15_F_FWA_001c,20,30,20,20,20,20
AK_AK_001AK_11_M                       AK_11_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_11_L                       AK_11_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_11_F                       AK_11_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_11_C                       AK_11_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_10_M                       AK_10_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_10_F                       AK_10_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_10_C                       AK_10_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_04_M                       AK_04_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_04_L                       AK_04_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_04_F                       AK_04_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_04_C                       AK_04_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_03_M                       AK_03_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_03_L                       AK_03_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_03_F                       AK_03_F_FWA_001d,20,30,20,20,20,20
AK_AK_001AK_03_F                       AK_03_F_FWA_001c,20,30,20,20,20,20
AK_AK_001AK_03_F                       AK_03_F_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_03_F                       AK_03_F_FWA_001a,20,30,20,20,20,20
AK_AK_001AK_03_C                       AK_03_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_02_L                       AK_02_L_FWA_001W,20,30,20,20,20,20
AK_AK_001AK_02_L                       AK_02_L_FWA_001E,20,30,20,20,20,20
AK_AK_001AK_02_F                       AK_02_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_02_C                       AK_02_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_01_L                       AK_01_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_01_F                       AK_01_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_01_C                       AK_01_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_24_M                       AK_24_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_24_L                       AK_24_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_24_F                       AK_24_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_24_C                       AK_24_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_23_M                       AK_23_M_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_23_M                       AK_23_M_FWA_001a,20,30,20,20,20,20
AK_AK_001AK_23_F                       AK_23_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_23_C                       AK_23_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_06_M                       AK_06_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_06_L                       AK_06_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_06_F                       AK_06_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_06_C                       AK_06_C_FWA_001,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned08,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001h,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001g,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001f,20,30,20,20,20,20
AK_AK_001AK_08_M                       AK_08_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_08_C                       AK_08_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_07_M                       AK_07_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_07_L                       AK_07_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_07_C                       AK_07_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_09_M                       AK_09_M_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_09_M                       AK_09_M_FWA_001a,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001b,20,30,20,20,20,20
AK_AK_001AK_09_L                       AK_09_L_FWA_001a,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned03,20,30,20,20,20,20
AK_AK_001Unassigned                    Unassigned01,20,30,20,20,20,20
AK_AK_001AK_23_L                       AK_23_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_22_L                       AK_22_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_22_F                       AK_22_F_FWA_001,20,30,20,20,20,20
AK_AK_001AK_22_C                       AK_22_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_20_M                       AK_20_M_FWA_001,20,30,20,20,20,20
AK_AK_001AK_20_L                       AK_20_L_FWA_001,20,30,20,20,20,20
AK_AK_001AK_20_C                       AK_20_C_FWA_001,20,30,20,20,20,20
AK_AK_001AK_15_C                       AK_15_C_FWA_001,20,30,20,20,20,20
SW_AZ_002FMU_KFO_Chaparral             FWA_Aquarius_Mts,,,30,30,5,
SW_AZ_002FMU_PDO_Desert                FWA_PDO_Wilderness,,,45,45,5,
SW_AZ_002FMU_PDO_Desert                FWA_Sonoran,,,45,45,5,
SW_AZ_002FMU_Agua_Fria                 FWA_Bradshaws,,,30,30,5,
SW_AZ_002FMU_KFO_Chaparral             FWA_Grasslands,,,30,30,5,
SW_AZ_002FMU_KFO_Chaparral             FWA_WUI,,,30,30,5,
SW_AZ_002FMU_KFO_Desert                FWA_KFO_Desert_Wild,,,45,45,5,
SW_AZ_002FMU_KFO_Chaparral             FWA_Music_Mts,,,30,30,5,
SW_AZ_002FMU_PDO_Desert                FWA_PDO_South,,,30,30,5,
SW_AZ_002FMU_PDO_Desert                FWA_PDO_North,,,30,30,5,
SW_AZ_002FMU_KFO_Desert                FWA_KFO_North,,,30,30,5,
SW_AZ_002FMU_KFO_Chaparral             FWA_Cerbat_Hualapi,,,30,30,5,
SW_AZ_002FMU_Agua_Fria                 FWA_Agua_Fria,,,30,30,5,
SW_AZ_002FMU_KFO_Desert                FWA_KFO_South,,,30,30,5,
SW_AZ_002FMU_KFO_Chaparral             FWA_KFO_Wild_Chap,,,45,45,5,
